2025_07_29_07_12_06_L_002.csv,ブーム:,L,穿孔No.:,2,ビット径[mm]:,75,ストローク:,ショート,ドリフタ種類:,HD220,,,,,,,,,,,,,,,,,,,,,,,
シーケンス番号,時,分,秒,ミリ秒,穿孔長,穿孔速度,打撃圧,回転圧,フィード圧,打撃数,のみ継ぎ No.,穿孔エネルギー,穿孔No.,X(m),Y(m),Z:標高(m),x:TD(m),y:CL離(m),z:SL離(m),H:方位角(Deg),V:鉛直角(Deg),h:水平さし角(Deg),v:鉛直さし角(Deg),予備フィールド1,予備フィールド2,予備フィールド3,予備フィールド4,予備フィールド5,予備フィールド6,予備フィールド7,予備フィールド8,予備フィールド9,予備フィールド10
6429,10,37,13,213,22.991,0.745,14.5,7.3,5.1,0,8,140.9,1468,-34518.441,33248.592,49.735,3863.02,-3.887,1.241,44.7784,87.6825,-0.0947,2.3175,,1,1,3866,,,,,,
6430,10,37,13,413,22.994,0.837,14.5,7.7,4.8,0,8,118.4,1468,-34518.441,33248.592,49.735,3863.02,-3.887,1.241,44.7784,87.6825,-0.0947,2.3175,,1,1,3866,,,,,,
6431,10,37,13,613,22.997,0.852,14.5,7.3,5.2,0,8,125.4,1468,-34518.43,33248.602,49.752,3863.005,-3.886,1.259,44.7802,87.5509,-0.0928,2.4491,,1,1,3866,,,,,,
6432,10,37,13,813,22.999,0.882,14.5,7,5,0,8,116.2,1468,-34518.43,33248.602,49.752,3863.005,-3.886,1.259,44.7802,87.5509,-0.0928,2.4491,,1,1,3866,,,,,,
6433,10,37,14,13,23.002,0.821,14.4,6.9,5.1,0,8,127.8,1468,-34518.43,33248.602,49.752,3863.005,-3.886,1.259,44.7802,87.5509,-0.0928,2.4491,,1,1,3866,,,,,,
6434,10,37,14,213,23.005,0.791,14.4,7.3,5,0,8,129.3,1468,-34518.43,33248.602,49.752,3863.005,-3.886,1.259,44.7802,87.5509,-0.0928,2.4491,,1,1,3866,,,,,,
6435,10,37,14,413,23.008,0.928,14.5,7.5,5,0,8,109.8,1468,-34518.43,33248.602,49.752,3863.005,-3.886,1.259,44.7802,87.5509,-0.0928,2.4491,,1,1,3866,,,,,,
6436,10,37,14,613,23.011,0.821,14.5,7,5,0,8,125.2,1468,-34518.43,33248.602,49.752,3863.005,-3.886,1.259,44.7802,87.5509,-0.0928,2.4491,,1,1,3866,,,,,,
6437,10,37,14,813,23.013,0.791,14.4,7.5,4.9,0,8,127.7,1468,-34518.43,33248.602,49.752,3863.005,-3.886,1.259,44.7802,87.5509,-0.0928,2.4491,,1,1,3866,,,,,,
6438,10,37,15,13,23.016,0.821,14.5,7.8,5,0,8,125,1468,-34518.43,33248.602,49.752,3863.005,-3.886,1.259,44.7802,87.5509,-0.0928,2.4491,,1,1,3866,,,,,,
6439,10,37,15,213,23.019,0.837,14.5,7.4,4.9,0,8,121.6,1468,-34518.403,33248.606,49.744,3862.983,-3.903,1.25,44.6486,87.6672,-0.2245,2.3328,,1,1,3866,,,,,,
6440,10,37,15,413,23.022,0.852,14.5,8,4.7,0,8,112.9,1468,-34518.403,33248.606,49.744,3862.983,-3.903,1.25,44.6486,87.6672,-0.2245,2.3328,,1,1,3866,,,,,,
6441,10,37,15,613,23.024,0.867,14.5,7.4,5,0,8,117,1468,-34518.403,33248.606,49.744,3862.983,-3.903,1.25,44.6486,87.6672,-0.2245,2.3328,,1,1,3866,,,,,,
6442,10,37,15,813,23.027,0.837,14.5,7.7,4.9,0,8,121.7,1468,-34518.403,33248.606,49.744,3862.983,-3.903,1.25,44.6486,87.6672,-0.2245,2.3328,,1,1,3866,,,,,,
6443,10,37,16,13,23.03,0.852,14.5,6.8,4.8,0,8,114.9,1468,-34518.405,33248.627,49.762,3862.97,-3.887,1.268,44.789,87.5112,-0.0841,2.4888,,1,1,3866,,,,,,
6444,10,37,16,214,23.033,0.913,14.4,7.5,5,0,8,110.6,1468,-34518.405,33248.627,49.762,3862.97,-3.887,1.268,44.789,87.5112,-0.0841,2.4888,,1,1,3866,,,,,,
6445,10,37,16,413,23.036,0.852,14.4,7,5.1,0,8,121.5,1468,-34518.405,33248.627,49.762,3862.97,-3.887,1.268,44.789,87.5112,-0.0841,2.4888,,1,1,3866,,,,,,
6446,10,37,16,613,23.039,0.867,14.5,7.3,5,0,8,117.4,1468,-34518.405,33248.627,49.762,3862.97,-3.887,1.268,44.789,87.5112,-0.0841,2.4888,,1,1,3866,,,,,,
6447,10,37,16,813,23.042,0.867,14.5,7.2,5.3,0,8,124.7,1468,-34518.405,33248.627,49.762,3862.97,-3.887,1.268,44.789,87.5112,-0.0841,2.4888,,1,1,3866,,,,,,
6448,10,37,17,13,23.045,0.852,14.4,7.9,4.6,0,8,111.2,1468,-34518.405,33248.627,49.762,3862.97,-3.887,1.268,44.789,87.5112,-0.0841,2.4888,,1,1,3866,,,,,,
6449,10,37,17,213,23.048,0.928,14.5,7.3,4.9,0,8,108.6,1468,-34518.405,33248.627,49.762,3862.97,-3.887,1.268,44.789,87.5112,-0.0841,2.4888,,1,1,3866,,,,,,
6450,10,37,17,413,23.05,0.821,14.5,6.8,5.4,0,8,134.7,1468,-34518.405,33248.627,49.762,3862.97,-3.887,1.268,44.789,87.5112,-0.0841,2.4888,,1,1,3866,,,,,,
6451,10,37,17,613,23.054,0.943,14.5,7.2,5,0,8,108.4,1468,-34518.382,33248.638,49.74,3862.946,-3.895,1.246,44.7258,87.6928,-0.1472,2.3072,,1,1,3866,,,,,,
6452,10,37,17,813,23.057,0.852,14.5,7.5,4.8,0,8,116.8,1468,-34518.382,33248.638,49.74,3862.946,-3.895,1.246,44.7258,87.6928,-0.1472,2.3072,,1,1,3866,,,,,,
6453,10,37,18,13,23.059,0.852,14.5,7.3,4.9,0,8,117.7,1468,-34518.382,33248.638,49.74,3862.946,-3.895,1.246,44.7258,87.6928,-0.1472,2.3072,,1,1,3866,,,,,,
6454,10,37,18,213,23.062,0.913,14.4,7.2,5,0,8,111.7,1468,-34518.382,33248.638,49.74,3862.946,-3.895,1.246,44.7258,87.6928,-0.1472,2.3072,,1,1,3866,,,,,,
6455,10,37,18,413,23.065,0.852,14.5,7.7,4.9,0,8,117.4,1468,-34518.382,33248.638,49.74,3862.946,-3.895,1.246,44.7258,87.6928,-0.1472,2.3072,,1,1,3866,,,,,,
6456,10,37,18,613,23.068,0.897,14.5,7,5.2,0,8,118.7,1468,-34518.382,33248.638,49.74,3862.946,-3.895,1.246,44.7258,87.6928,-0.1472,2.3072,,1,1,3866,,,,,,
6457,10,37,18,813,23.071,0.852,14.4,6.7,4.7,0,8,112.2,1468,-34518.382,33248.638,49.74,3862.946,-3.895,1.246,44.7258,87.6928,-0.1472,2.3072,,1,1,3866,,,,,,
6458,10,37,19,13,23.074,0.867,14.5,7,5.2,0,8,123,1468,-34518.382,33248.638,49.74,3862.946,-3.895,1.246,44.7258,87.6928,-0.1472,2.3072,,1,1,3866,,,,,,
6459,10,37,19,213,23.077,0.882,14.5,7,5.1,0,8,118.9,1468,-34518.382,33248.638,49.74,3862.946,-3.895,1.246,44.7258,87.6928,-0.1472,2.3072,,1,1,3866,,,,,,
6460,10,37,19,413,23.08,0.867,14.5,7.3,5,0,8,118.6,1468,-34518.371,33248.649,49.745,3862.93,-3.895,1.252,44.7061,87.6489,-0.1669,2.3511,,1,1,3866,,,,,,
6461,10,37,19,613,23.082,0.852,14.5,7.7,4.7,0,8,114.3,1468,-34518.371,33248.649,49.745,3862.93,-3.895,1.252,44.7061,87.6489,-0.1669,2.3511,,1,1,3866,,,,,,
6462,10,37,19,813,23.085,0.776,14.5,6.7,4.8,0,8,125.7,1468,-34518.371,33248.649,49.745,3862.93,-3.895,1.252,44.7061,87.6489,-0.1669,2.3511,,1,1,3866,,,,,,
6463,10,37,20,13,23.088,0.867,14.4,7.6,5,0,8,116.4,1468,-34518.371,33248.649,49.745,3862.93,-3.895,1.252,44.7061,87.6489,-0.1669,2.3511,,1,1,3866,,,,,,
6464,10,37,20,213,23.091,0.867,14.4,7.6,4.9,0,8,114.6,1468,-34518.353,33248.659,49.752,3862.911,-3.901,1.259,44.6791,87.648,-0.194,2.352,,1,1,3866,,,,,,
6465,10,37,20,413,23.094,0.852,14.5,7.8,4.5,0,8,108.9,1468,-34518.353,33248.659,49.752,3862.911,-3.901,1.259,44.6791,87.648,-0.194,2.352,,1,1,3866,,,,,,
6466,10,37,20,613,23.097,0.867,14.5,8.1,4.6,0,8,109.9,1468,-34518.353,33248.659,49.752,3862.911,-3.901,1.259,44.6791,87.648,-0.194,2.352,,1,1,3866,,,,,,
6467,10,37,20,813,23.1,0.928,14.4,7.5,4.7,0,8,103.4,1468,-34518.353,33248.659,49.752,3862.911,-3.901,1.259,44.6791,87.648,-0.194,2.352,,1,1,3866,,,,,,
6468,10,37,21,13,23.103,0.928,14.4,7.4,4.9,0,8,107.5,1468,-34518.34,33248.675,49.743,3862.89,-3.898,1.249,44.6992,87.6895,-0.1739,2.3105,,1,1,3866,,,,,,
6469,10,37,21,213,23.106,0.928,14.4,8.4,4.5,0,8,100.3,1468,-34518.34,33248.675,49.743,3862.89,-3.898,1.249,44.6992,87.6895,-0.1739,2.3105,,1,1,3866,,,,,,
6470,10,37,21,414,23.109,0.928,14.4,7,4.9,0,8,107.7,1468,-34518.34,33248.675,49.743,3862.89,-3.898,1.249,44.6992,87.6895,-0.1739,2.3105,,1,1,3866,,,,,,
6471,10,37,21,613,23.112,0.806,14.4,7.7,5.3,0,8,135.5,1468,-34518.34,33248.675,49.743,3862.89,-3.898,1.249,44.6992,87.6895,-0.1739,2.3105,,1,1,3866,,,,,,
6472,10,37,21,813,23.115,0.928,14.4,8.2,4.6,0,8,100.7,1468,-34518.34,33248.675,49.743,3862.89,-3.898,1.249,44.6992,87.6895,-0.1739,2.3105,,1,1,3866,,,,,,
6473,10,37,22,14,23.118,0.913,14.5,7.8,4.7,0,8,106.6,1468,-34518.34,33248.675,49.743,3862.89,-3.898,1.249,44.6992,87.6895,-0.1739,2.3105,,1,1,3866,,,,,,
6474,10,37,22,213,23.121,0.837,14.5,7.4,4.9,0,8,121.1,1468,-34518.34,33248.675,49.743,3862.89,-3.898,1.249,44.6992,87.6895,-0.1739,2.3105,,1,1,3866,,,,,,
6475,10,37,22,413,23.123,0.776,14.4,7,5.2,0,8,137.2,1468,-34518.34,33248.675,49.743,3862.89,-3.898,1.249,44.6992,87.6895,-0.1739,2.3105,,1,1,3866,,,,,,
6476,10,37,22,614,23.126,0.791,14.4,8,4.5,0,8,115.6,1468,-34518.325,33248.686,49.746,3862.872,-3.901,1.252,44.6494,87.6524,-0.2237,2.3476,,1,1,3866,,,,,,
6477,10,37,22,814,23.129,0.913,14.5,7,4.9,0,8,110.5,1468,-34518.325,33248.686,49.746,3862.872,-3.901,1.252,44.6494,87.6524,-0.2237,2.3476,,1,1,3866,,,,,,
6478,10,37,23,13,23.131,0.821,14.5,6.9,5.2,0,8,131,1468,-34518.325,33248.686,49.746,3862.872,-3.901,1.252,44.6494,87.6524,-0.2237,2.3476,,1,1,3866,,,,,,
6479,10,37,23,213,23.134,0.745,14.5,7.8,4.7,0,8,129.5,1468,-34518.325,33248.686,49.746,3862.872,-3.901,1.252,44.6494,87.6524,-0.2237,2.3476,,1,1,3866,,,,,,
6480,10,37,23,413,23.138,0.867,14.5,6.9,5,0,8,117.8,1468,-34518.325,33248.686,49.746,3862.872,-3.901,1.252,44.6494,87.6524,-0.2237,2.3476,,1,1,3866,,,,,,
6481,10,37,23,614,23.14,0.973,14.5,7.2,4.9,0,8,102.6,1468,-34518.325,33248.686,49.746,3862.872,-3.901,1.252,44.6494,87.6524,-0.2237,2.3476,,1,1,3866,,,,,,
6482,10,37,23,813,23.142,0.852,14.4,7,5.2,0,8,123.8,1468,-34518.325,33248.686,49.746,3862.872,-3.901,1.252,44.6494,87.6524,-0.2237,2.3476,,1,1,3866,,,,,,
6483,10,37,24,13,23.145,0.715,14.5,7.8,4.7,0,8,135.6,1468,-34518.325,33248.686,49.746,3862.872,-3.901,1.252,44.6494,87.6524,-0.2237,2.3476,,1,1,3866,,,,,,
6484,10,37,24,213,23.148,0.791,14.5,7.1,5,0,8,128.7,1468,-34518.314,33248.701,49.745,3862.854,-3.899,1.252,44.7201,87.6511,-0.1529,2.3489,,1,1,3866,,,,,,
6485,10,37,24,413,23.151,0.837,14.4,7.4,4.7,0,8,115.3,1468,-34518.314,33248.701,49.745,3862.854,-3.899,1.252,44.7201,87.6511,-0.1529,2.3489,,1,1,3866,,,,,,
6486,10,37,24,614,23.153,0.791,14.5,8.1,4.8,0,8,124.2,1468,-34518.314,33248.701,49.745,3862.854,-3.899,1.252,44.7201,87.6511,-0.1529,2.3489,,1,1,3866,,,,,,
6487,10,37,24,814,23.156,0.761,14.5,7.3,4.9,0,8,132.5,1468,-34518.314,33248.701,49.745,3862.854,-3.899,1.252,44.7201,87.6511,-0.1529,2.3489,,1,1,3866,,,,,,
6488,10,37,25,13,23.159,0.821,14.5,7.2,5,0,8,125.4,1468,-34518.3,33248.713,49.75,3862.835,-3.9,1.256,44.6928,87.6551,-0.1802,2.3449,,1,1,3866,,,,,,
6489,10,37,25,213,23.161,0.776,14.4,6.8,5.2,0,8,138,1468,-34518.3,33248.713,49.75,3862.835,-3.9,1.256,44.6928,87.6551,-0.1802,2.3449,,1,1,3866,,,,,,
6490,10,37,25,413,23.163,0.745,14.5,7.3,4.9,0,8,134,1468,-34518.3,33248.713,49.75,3862.835,-3.9,1.256,44.6928,87.6551,-0.1802,2.3449,,1,1,3866,,,,,,
6491,10,37,25,614,23.166,0.715,14.4,8.2,4.8,0,8,136.4,1468,-34518.3,33248.713,49.75,3862.835,-3.9,1.256,44.6928,87.6551,-0.1802,2.3449,,1,1,3866,,,,,,
6492,10,37,25,813,23.169,0.761,14.4,7.8,4.7,0,8,125.2,1468,-34518.3,33248.713,49.75,3862.835,-3.9,1.256,44.6928,87.6551,-0.1802,2.3449,,1,1,3866,,,,,,
6493,10,37,26,13,23.171,0.791,14.5,7.8,4.6,0,8,119.7,1468,-34518.3,33248.713,49.75,3862.835,-3.9,1.256,44.6928,87.6551,-0.1802,2.3449,,1,1,3866,,,,,,
6494,10,37,26,213,23.174,0.761,14.5,7.7,4.9,0,8,132.2,1468,-34518.3,33248.713,49.75,3862.835,-3.9,1.256,44.6928,87.6551,-0.1802,2.3449,,1,1,3866,,,,,,
6495,10,37,26,413,23.176,0.745,14.5,8.2,4.9,0,8,134.6,1468,-34518.3,33248.713,49.75,3862.835,-3.9,1.256,44.6928,87.6551,-0.1802,2.3449,,1,1,3866,,,,,,
6496,10,37,26,614,23.179,0.837,14.5,8.2,4.6,0,8,113.5,1468,-34518.3,33248.713,49.75,3862.835,-3.9,1.256,44.6928,87.6551,-0.1802,2.3449,,1,1,3866,,,,,,
6497,10,37,26,814,23.182,0.867,14.5,7.1,5,0,8,119.7,1468,-34518.291,33248.728,49.744,3862.818,-3.895,1.25,44.7069,87.7321,-0.1661,2.2679,,1,1,3866,,,,,,
6498,10,37,27,13,23.185,0.821,14.5,7.2,5.1,0,8,128.5,1468,-34518.291,33248.728,49.744,3862.818,-3.895,1.25,44.7069,87.7321,-0.1661,2.2679,,1,1,3866,,,,,,
6499,10,37,27,213,23.188,0.837,14.5,7.9,4.7,0,8,116.3,1468,-34518.291,33248.728,49.744,3862.818,-3.895,1.25,44.7069,87.7321,-0.1661,2.2679,,1,1,3866,,,,,,
6500,10,37,27,413,23.19,0.852,14.5,6.3,4.8,0,8,116.7,1468,-34518.291,33248.728,49.744,3862.818,-3.895,1.25,44.7069,87.7321,-0.1661,2.2679,,1,1,3866,,,,,,
6501,10,37,27,613,23.193,0.867,14.5,7.2,5.2,0,8,122.9,1468,-34518.291,33248.728,49.744,3862.818,-3.895,1.25,44.7069,87.7321,-0.1661,2.2679,,1,1,3866,,,,,,
6502,10,37,27,813,23.196,0.791,14.5,7.5,4.8,0,8,124.8,1468,-34518.291,33248.728,49.744,3862.818,-3.895,1.25,44.7069,87.7321,-0.1661,2.2679,,1,1,3866,,,,,,
6503,10,37,28,14,23.199,0.821,14.5,7.3,4.8,0,8,120.7,1468,-34518.291,33248.728,49.744,3862.818,-3.895,1.25,44.7069,87.7321,-0.1661,2.2679,,1,1,3866,,,,,,
6504,10,37,28,213,23.202,0.913,14.4,7.6,5,0,8,112.2,1468,-34518.291,33248.728,49.744,3862.818,-3.895,1.25,44.7069,87.7321,-0.1661,2.2679,,1,1,3866,,,,,,
6505,10,37,28,414,23.204,0.806,14.4,8.3,4.6,0,8,115.9,1468,-34518.276,33248.738,49.758,3862.8,-3.899,1.264,44.7167,87.6465,-0.1564,2.3535,,1,1,3866,,,,,,
6506,10,37,28,614,23.207,0.806,14.5,7.4,4.8,0,8,122.7,1468,-34518.276,33248.738,49.758,3862.8,-3.899,1.264,44.7167,87.6465,-0.1564,2.3535,,1,1,3866,,,,,,
6507,10,37,28,813,23.21,0.821,14.4,7.2,5.2,0,8,128.2,1468,-34518.276,33248.738,49.758,3862.8,-3.899,1.264,44.7167,87.6465,-0.1564,2.3535,,1,1,3866,,,,,,
6508,10,37,29,13,23.213,0.821,14.4,7.9,4.5,0,8,111.4,1468,-34518.276,33248.738,49.758,3862.8,-3.899,1.264,44.7167,87.6465,-0.1564,2.3535,,1,1,3866,,,,,,
6509,10,37,29,214,23.216,0.882,14.5,6.8,4.9,0,8,114.6,1468,-34518.266,33248.754,49.755,3862.782,-3.895,1.261,44.7177,87.6367,-0.1553,2.3633,,1,1,3866,,,,,,
6510,10,37,29,414,23.218,0.867,14.4,7.2,5.2,0,8,123.8,1468,-34518.266,33248.754,49.755,3862.782,-3.895,1.261,44.7177,87.6367,-0.1553,2.3633,,1,1,3866,,,,,,
6511,10,37,29,614,23.221,0.791,14.5,8,4.6,0,8,118.6,1468,-34518.266,33248.754,49.755,3862.782,-3.895,1.261,44.7177,87.6367,-0.1553,2.3633,,1,1,3866,,,,,,
6512,10,37,29,813,23.224,0.821,14.5,7.6,4.7,0,8,118.8,1468,-34518.266,33248.754,49.755,3862.782,-3.895,1.261,44.7177,87.6367,-0.1553,2.3633,,1,1,3866,,,,,,
6513,10,37,30,14,23.226,0.761,14.4,7.2,5.2,0,8,138.7,1468,-34518.258,33248.769,49.764,3862.766,-3.89,1.27,44.753,87.5594,-0.1201,2.4406,,1,1,3866,,,,,,
6514,10,37,30,214,23.23,0.989,14.4,7.8,4.9,0,8,101.9,1468,-34518.258,33248.769,49.764,3862.766,-3.89,1.27,44.753,87.5594,-0.1201,2.4406,,1,1,3866,,,,,,
6515,10,37,30,413,23.233,0.973,14.5,7.1,5.1,0,8,106.7,1468,-34518.258,33248.769,49.764,3862.766,-3.89,1.27,44.753,87.5594,-0.1201,2.4406,,1,1,3866,,,,,,
6516,10,37,30,653,23.235,0.684,14.5,6.9,5.1,0,8,152.9,1468,-34518.258,33248.769,49.764,3862.766,-3.89,1.27,44.753,87.5594,-0.1201,2.4406,,1,1,3866,,,,,,
6517,10,37,30,853,23.24,0.867,14.5,7.9,4.8,0,8,113.4,1468,-34518.258,33248.769,49.764,3862.766,-3.89,1.27,44.753,87.5594,-0.1201,2.4406,,1,1,3866,,,,,,
6518,10,37,31,53,23.242,0.928,14.5,7.3,4.8,0,8,105.2,1468,-34518.258,33248.769,49.764,3862.766,-3.89,1.27,44.753,87.5594,-0.1201,2.4406,,1,1,3866,,,,,,
6519,10,37,31,253,23.244,0.852,14.4,7.5,4.9,0,8,118.5,1468,-34518.258,33248.769,49.764,3862.766,-3.89,1.27,44.753,87.5594,-0.1201,2.4406,,1,1,3866,,,,,,
6520,10,37,31,453,23.248,0.821,14.4,7.4,4.9,0,8,121.1,1468,-34518.258,33248.769,49.764,3862.766,-3.89,1.27,44.753,87.5594,-0.1201,2.4406,,1,1,3866,,,,,,
6521,10,37,31,653,23.25,0.852,14.5,7.3,4.7,0,8,113.2,1468,-34518.245,33248.79,49.744,3862.741,-3.884,1.251,44.7495,87.7627,-0.1236,2.2373,,1,1,3866,,,,,,
6522,10,37,31,853,23.253,0.852,14.4,6.9,5.3,0,8,127,1468,-34518.245,33248.79,49.744,3862.741,-3.884,1.251,44.7495,87.7627,-0.1236,2.2373,,1,1,3866,,,,,,
6523,10,37,32,53,23.256,0.821,14.4,7.3,4.9,0,8,121.3,1468,-34518.245,33248.79,49.744,3862.741,-3.884,1.251,44.7495,87.7627,-0.1236,2.2373,,1,1,3866,,,,,,
6524,10,37,32,253,23.259,0.928,14.5,8.1,4.6,0,8,102.5,1468,-34518.245,33248.79,49.744,3862.741,-3.884,1.251,44.7495,87.7627,-0.1236,2.2373,,1,1,3866,,,,,,
6525,10,37,32,453,23.262,0.897,14.5,6.6,5.2,0,8,120,1468,-34518.245,33248.79,49.744,3862.741,-3.884,1.251,44.7495,87.7627,-0.1236,2.2373,,1,1,3866,,,,,,
6526,10,37,32,653,23.265,0.776,14.4,6.8,5,0,8,131.3,1468,-34518.245,33248.79,49.744,3862.741,-3.884,1.251,44.7495,87.7627,-0.1236,2.2373,,1,1,3866,,,,,,
6527,10,37,32,853,23.268,0.897,14.5,7.2,4.9,0,8,112.4,1468,-34518.245,33248.79,49.744,3862.741,-3.884,1.251,44.7495,87.7627,-0.1236,2.2373,,1,1,3866,,,,,,
6528,10,37,33,53,23.271,0.943,14.5,6.6,5.3,0,8,115,1468,-34518.245,33248.79,49.744,3862.741,-3.884,1.251,44.7495,87.7627,-0.1236,2.2373,,1,1,3866,,,,,,
6529,10,37,33,253,23.274,0.913,14.5,7.3,4.9,0,8,109.4,1468,-34518.231,33248.798,49.763,3862.727,-3.888,1.269,44.7624,87.5722,-0.1106,2.4278,,1,1,3866,,,,,,
6530,10,37,33,453,23.277,0.867,14.5,7.8,4.8,0,8,113,1468,-34518.231,33248.798,49.763,3862.727,-3.888,1.269,44.7624,87.5722,-0.1106,2.4278,,1,1,3866,,,,,,
6531,10,37,33,653,23.28,0.928,14.5,6.6,5.1,0,8,113.4,1468,-34518.231,33248.798,49.763,3862.727,-3.888,1.269,44.7624,87.5722,-0.1106,2.4278,,1,1,3866,,,,,,
6532,10,37,33,853,23.282,0.882,14.4,7.2,4.9,0,8,113.7,1468,-34518.231,33248.798,49.763,3862.727,-3.888,1.269,44.7624,87.5722,-0.1106,2.4278,,1,1,3866,,,,,,
6533,10,37,34,53,23.286,0.882,14.4,7.7,4.9,0,8,112,1468,-34518.216,33248.813,49.748,3862.705,-3.889,1.254,44.7373,87.7328,-0.1358,2.2672,,1,1,3866,,,,,,
6534,10,37,34,253,23.288,0.821,14.5,6.6,5.1,0,8,127.4,1468,-34518.216,33248.813,49.748,3862.705,-3.889,1.254,44.7373,87.7328,-0.1358,2.2672,,1,1,3866,,,,,,
6535,10,37,34,453,23.291,0.852,14.5,7.9,4.8,0,8,116.2,1468,-34518.216,33248.813,49.748,3862.705,-3.889,1.254,44.7373,87.7328,-0.1358,2.2672,,1,1,3866,,,,,,
6536,10,37,34,653,23.295,0.867,14.4,7.2,5,0,8,117.8,1468,-34518.216,33248.813,49.748,3862.705,-3.889,1.254,44.7373,87.7328,-0.1358,2.2672,,1,1,3866,,,,,,
6537,10,37,34,853,23.297,0.852,14.5,7.3,5.1,0,8,123,1468,-34518.216,33248.813,49.748,3862.705,-3.889,1.254,44.7373,87.7328,-0.1358,2.2672,,1,1,3866,,,,,,
6538,10,37,35,53,23.3,0.928,14.4,8.1,4.7,0,8,102.7,1468,-34518.216,33248.813,49.748,3862.705,-3.889,1.254,44.7373,87.7328,-0.1358,2.2672,,1,1,3866,,,,,,
6539,10,37,35,253,23.302,0.761,14.5,7.9,4.6,0,8,124.7,1468,-34518.216,33248.813,49.748,3862.705,-3.889,1.254,44.7373,87.7328,-0.1358,2.2672,,1,1,3866,,,,,,
6540,10,37,35,453,23.306,0.852,14.5,6.9,5,0,8,120.7,1468,-34518.216,33248.813,49.748,3862.705,-3.889,1.254,44.7373,87.7328,-0.1358,2.2672,,1,1,3866,,,,,,
6541,10,37,35,653,23.308,0.852,14.5,7.4,5.2,0,8,123.9,1468,-34518.2,33248.819,49.768,3862.689,-3.896,1.274,44.7382,87.5693,-0.1348,2.4307,,1,1,3866,,,,,,
6542,10,37,35,853,23.312,0.989,14.4,7.6,5.3,0,8,109.3,1468,-34518.2,33248.819,49.768,3862.689,-3.896,1.274,44.7382,87.5693,-0.1348,2.4307,,1,1,3866,,,,,,
6543,10,37,36,53,23.314,0.882,14.5,7.6,4.9,0,8,113.4,1468,-34518.2,33248.819,49.768,3862.689,-3.896,1.274,44.7382,87.5693,-0.1348,2.4307,,1,1,3866,,,,,,
6544,10,37,36,253,23.316,0.761,14.5,7,5.3,0,8,142.5,1468,-34518.2,33248.819,49.768,3862.689,-3.896,1.274,44.7382,87.5693,-0.1348,2.4307,,1,1,3866,,,,,,
6545,10,37,36,453,23.321,0.837,14.4,7.1,5.1,0,8,124.2,1468,-34518.2,33248.819,49.768,3862.689,-3.896,1.274,44.7382,87.5693,-0.1348,2.4307,,1,1,3866,,,,,,
6546,10,37,36,653,23.323,0.943,14.5,7.6,5,0,8,108.3,1468,-34518.2,33248.819,49.768,3862.689,-3.896,1.274,44.7382,87.5693,-0.1348,2.4307,,1,1,3866,,,,,,
6547,10,37,36,853,23.325,0.821,14.5,7.6,5.1,0,8,126.5,1468,-34518.2,33248.819,49.768,3862.689,-3.896,1.274,44.7382,87.5693,-0.1348,2.4307,,1,1,3866,,,,,,
6548,10,37,37,53,23.329,0.806,14.4,7.4,4.9,0,8,123.8,1468,-34518.2,33248.819,49.768,3862.689,-3.896,1.274,44.7382,87.5693,-0.1348,2.4307,,1,1,3866,,,,,,
6549,10,37,37,253,23.331,0.821,14.4,6.4,5.4,0,8,132.6,1468,-34518.2,33248.819,49.768,3862.689,-3.896,1.274,44.7382,87.5693,-0.1348,2.4307,,1,1,3866,,,,,,
6550,10,37,37,453,23.335,0.958,14.5,7.3,4.8,0,8,102.6,1468,-34518.184,33248.825,49.776,3862.674,-3.903,1.282,44.7377,87.4787,-0.1353,2.5213,,1,1,3866,,,,,,
6551,10,37,37,673,23.337,0.852,14.4,7.3,4.7,0,8,112.9,1468,-34518.184,33248.825,49.776,3862.674,-3.903,1.282,44.7377,87.4787,-0.1353,2.5213,,1,1,3866,,,,,,
6552,10,37,37,874,23.341,0.928,14.4,6.9,5.1,0,8,111.9,1468,-34518.184,33248.825,49.776,3862.674,-3.903,1.282,44.7377,87.4787,-0.1353,2.5213,,1,1,3866,,,,,,
6553,10,37,38,74,23.343,0.791,14.5,7.3,4.9,0,8,127.4,1468,-34518.184,33248.825,49.776,3862.674,-3.903,1.282,44.7377,87.4787,-0.1353,2.5213,,1,1,3866,,,,,,
6554,10,37,38,274,23.347,1.034,14.4,7.3,5,0,8,97.6,1468,-34518.175,33248.854,49.748,3862.647,-3.888,1.254,44.7272,87.7483,-0.1458,2.2517,,1,1,3866,,,,,,
6555,10,37,38,473,23.35,0.882,14.4,7.6,4.9,0,8,112.7,1468,-34518.175,33248.854,49.748,3862.647,-3.888,1.254,44.7272,87.7483,-0.1458,2.2517,,1,1,3866,,,,,,
6556,10,37,38,673,23.352,0.882,14.5,8.1,4.8,0,8,112.4,1468,-34518.175,33248.854,49.748,3862.647,-3.888,1.254,44.7272,87.7483,-0.1458,2.2517,,1,1,3866,,,,,,
6557,10,37,38,874,23.356,0.867,14.5,7.3,5,0,8,117.3,1468,-34518.175,33248.854,49.748,3862.647,-3.888,1.254,44.7272,87.7483,-0.1458,2.2517,,1,1,3866,,,,,,
